192.168.147.1 - - [13/Sep/2025:07:58:16 +0000] "GET /api/nav/config HTTP/1.1" 200 2476 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:17 +0000] "GET /logo.png HTTP/1.1" 404 881 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:17 +0000] "GET /fonts/ionicons.143146fa.woff2 HTTP/1.1" 200 82216 "http://localhost:8088/css/npm.iview.40f5911f.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:20 +0000] "GET /static/images/confluence.png HTTP/1.1" 200 3859 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:20 +0000] "GET /static/images/gitlab.png HTTP/1.1" 200 1956 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:20 +0000] "GET /static/images/unicom.ico HTTP/1.1" 200 1150 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
192.168.147.1 - - [13/Sep/2025:07:58:20 +0000] "GET /static/images/nexus.png HTTP/1.1" 200 1521 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36" "-"
127.0.0.1 - - [13/Sep/2025:07:58:34 +0000] "GET /api/health HTTP/1.1" 200 78 "-" "curl/8.14.1" "-"
192.168.147.1 - - [13/Sep/2025:07:58:35 +0000] "GET / HTTP/1.1" 200 881 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:35 +0000] "GET /css/app.9e73ee8c.css HTTP/1.1" 200 1050 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:35 +0000] "GET /js/npm.clipboard.f2fc25ef.js HTTP/1.1" 200 3401 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:35 +0000] "GET /js/npm.buffer.bf706a57.js HTTP/1.1" 200 5930 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:35 +0000] "GET /css/npm.iview.40f5911f.css HTTP/1.1" 200 39335 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:35 +0000] "GET /js/app.d5b32ba3.js HTTP/1.1" 200 5456 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:35 +0000] "GET /css/npm.highlight.js.75d456e0.css HTTP/1.1" 200 854 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:35 +0000] "GET /js/npm.axios.8827e1ee.js HTTP/1.1" 200 5939 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:35 +0000] "GET /js/npm.core-js.67beb660.js HTTP/1.1" 200 10942 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:35 +0000] "GET /js/npm.highlight.js.18266e66.js HTTP/1.1" 200 283928 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:35 +0000] "GET /js/npm.iview.68be33d4.js HTTP/1.1" 200 137115 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:35 +0000] "GET /js/npm.katex.ab47a7f2.js HTTP/1.1" 200 27774 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:35 +0000] "GET /js/npm.linkify-it.593131f6.js HTTP/1.1" 200 2847 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
